"startDate","endDate","finished","t_welcome_fc","t_welcome_lc","t_welcome_ps","t_welcome_cc","welcome","require","t_age_fc","t_age_lc","t_age_ps","t_age_cc","age","t_hltref_fc","t_hltref_lc","t_hltref_ps","t_hltref_cc","hltref","t_abrtch_fc","t_abrtch_lc","t_abrtch_ps","t_abrtch_cc","abrtch","t_gaymarry_fc","t_gaymarry_lc","t_gaymarry_ps","t_gaymarry_cc","gaymarry","t_gayadopt_fc","t_gayadopt_lc","t_gayadopt_ps","t_gayadopt_cc","gayadopt","t_attchk1_fc","t_attchk1_lc","t_attchk1_ps","t_attchk1_cc","attchk1","t_abrthlth_fc","t_abrthlth_lc","t_abrthlth_ps","t_abrthlth_cc","abrthlth","t_abrtinc_fc","t_abrtinc_lc","t_abrtinc_ps","t_abrtinc_cc","abrtinc","t_abrtbd_fc","t_abrtbd_lc","t_abrtbd_ps","t_abrtbd_cc","abrtbd","t_fedwlf_fc","t_fedwlf_lc","t_fedwlf_ps","t_fedwlf_cc","fedwlf","t_abrtfin_fc","t_abrtfin_lc","t_abrtfin_ps","t_abrtfin_cc","abrtfin","t_attchk2_fc","t_attchk2_lc","t_attchk2_ps","t_attchk2_cc","attchk2_c1","attchk2_c2","attchk2_c3","attchk2_c4","attchk2_c5","attchk2_c6","attchk2_c7","attchk2_c8","attchk2_c9","attchk2_c10","attchk2_c11_C","attchk2_c12_C","t_abrtrpe_fc","t_abrtrpe_lc","t_abrtrpe_ps","t_abrtrpe_cc","abrtrpe","t_fedpoor_fc","t_fedpoor_lc","t_fedpoor_ps","t_fedpoor_cc","fedpoor","t_fedenv_fc","t_fedenv_lc","t_fedenv_ps","t_fedenv_cc","fedenv","t_fedschool_fc","t_fedschool_lc","t_fedschool_ps","t_fedschool_cc","fedschool","t_abrtdth_fc","t_abrtdth_lc","t_abrtdth_ps","t_abrtdth_cc","abrtdth","t_drill_fc","t_drill_lc","t_drill_ps","t_drill_cc","drill","t_gwhap_fc","t_gwhap_lc","t_gwhap_ps","t_gwhap_cc","gwhap","t_gwhow_fc","t_gwhow_lc","t_gwhow_ps","t_gwhow_cc","gwhow","t_gwhow2_fc","t_gwhow2_lc","t_gwhow2_ps","t_gwhow2_cc","gwhow2","t_aauni_fc","t_aauni_lc","t_aauni_ps","t_aauni_cc","aauni","t_aawork_fc","t_aawork_lc","t_aawork_ps","t_aawork_cc","aawork","t_gun_fc","t_gun_lc","t_gun_ps","t_gun_cc","gun","t_comm_fc","t_comm_lc","t_comm_ps","t_comm_cc","comm","pref","pref2","sex","edu","comment","tcompl","group","self_placement","party_placement"
2015-02-04 21:59:00,2015-02-04 22:02:00,1,0,0,2.709,0,1,1,NA,NA,NA,NA,19,4.84,5.767,6.392,2,2,2.212,2.212,5.747,1,1,2.738,2.738,4.494,1,1,2.166,2.92,3.283,2,1,0,0,3.146,0,-99,3.121,3.121,3.895,1,1,2.926,2.926,3.584,1,1,1.818,1.818,2.549,1,1,3.888,3.888,4.873,1,3,2.852,2.852,3.921,1,2,12.229,12.645,15.977,2,0,0,0,0,0,0,0,0,0,0,1,1,2.261,2.261,3.041,1,1,3.098,3.098,3.922,1,2,2.605,2.605,3.519,1,1,1.202,1.202,1.918,1,1,1.663,1.663,2.495,1,1,5.326,5.326,6.459,1,1,8.294,8.294,9.584,1,1,2.732,2.732,4.117,1,1,NA,NA,NA,NA,NA,4.892,5.782,6.378,2,2,5.944,5.944,6.722,1,2,6.193,6.193,6.959,1,1,5.618,5.618,6.629,1,6,3,"Moderate   No party preference",1,3,"",3,2,49,51
2015-02-04 23:05:00,2015-02-04 23:07:00,1,0,0,1.399,0,1,1,NA,NA,NA,NA,26,1.732,1.732,2.583,1,1,1.478,2.659,3.017,2,1,2.467,2.467,3.572,1,1,1.366,1.366,2.02,1,1,0,0,5.186,0,-99,5.225,5.225,7.923,1,1,2.625,2.625,3.183,1,1,1.557,1.557,2.007,1,1,2.827,4.042,4.616,2,2,3.166,3.469,4.186,2,1,4.385,5.121,5.793,3,0,0,0,0,0,0,0,0,0,0,1,1,1.287,1.287,1.744,1,1,1.415,1.415,2.252,1,2,1.474,1.92,2.206,2,2,1.062,1.918,2.459,3,1,1.444,1.444,2.241,1,1,2.356,2.356,4.442,1,2,2.083,2.083,2.821,1,1,1.677,1.677,2.329,1,1,NA,NA,NA,NA,NA,3.424,3.424,4.112,1,3,1.868,1.868,3.144,1,3,3.942,3.942,4.623,1,1,4.797,6.124,7.137,2,2,1,"",1,4,"",2,1,2,31
2015-02-04 23:15:00,2015-02-04 23:19:00,1,0,0,10.038,0,1,1,NA,NA,NA,NA,37,12.395,12.395,13.6,1,2,13.337,13.337,14.094,1,1,3.308,3.308,5.785,1,1,2.872,2.872,3.501,1,1,0,0,7.711,0,-99,9.671,9.671,10.763,1,1,4.708,4.708,5.552,1,1,6.298,6.298,7.335,1,1,2.666,2.666,5.135,1,1,3.895,3.895,4.78,1,1,7.422,7.958,8.797,2,0,0,0,0,0,0,0,0,0,0,1,1,2.843,2.843,3.567,1,1,3.22,3.22,4.216,1,1,3.551,3.551,4.388,1,2,4.238,4.238,5.083,1,1,3.468,3.468,4.353,1,1,10.97,10.97,11.67,1,2,6.927,6.927,7.804,1,1,4.853,4.853,8.594,1,3,NA,NA,NA,NA,NA,5.563,5.563,6.299,1,2,3.929,3.929,4.887,1,2,4.473,4.473,5.526,1,1,10.196,10.196,11.289,1,4,1,"",1,2,"No comments  Thanks ",4,2,20,10
2015-02-04 23:18:00,2015-02-04 23:28:00,1,0,0,33.704,0,1,1,NA,NA,NA,NA,41,3.654,10.417,12.15,2,1,5.255,5.255,8.295,1,1,4.778,4.778,6.342,1,1,3.111,3.111,4.598,1,1,0,0,93.878,0,-99,8.88,8.88,10.057,1,1,6.405,6.405,7.521,1,1,6.432,6.432,7.69,1,1,3.889,3.889,4.866,1,1,70.626,70.626,71.87,1,1,6.957,8.341,11.257,2,0,0,0,0,0,0,0,0,0,0,1,1,4.24,4.24,5.407,1,1,30.227,30.227,31.363,1,1,8.461,10.913,12.077,2,1,3.311,3.311,4.802,1,1,12.854,12.854,14.036,1,1,16.988,16.988,18.255,1,2,4.725,4.725,6.526,1,1,5.476,5.476,6.949,1,3,NA,NA,NA,NA,NA,8.143,8.143,9.367,1,3,49.732,49.732,51.575,1,3,9.82,9.82,11.046,1,1,6.382,6.382,8.127,1,2,1,"",1,5,"None",10,2,0,40
2015-02-04 22:17:00,2015-02-04 22:20:00,1,0,0,12.001,0,1,1,NA,NA,NA,NA,37,3.31,3.31,4.651,1,2,2.66,2.66,5.451,1,2,3.503,3.503,10.297,1,2,2.254,2.254,3.006,1,2,0,0,5.221,0,-99,8.988,12.953,13.809,2,3,3.225,3.225,5.881,1,1,3.355,3.355,5.446,1,2,3.496,3.496,4.497,1,3,2.87,2.87,5.087,1,2,4.615,8.116,12.125,4,0,0,0,0,0,0,0,0,0,0,1,1,4.409,4.409,6.018,1,1,4.223,4.223,4.912,1,3,1.761,1.761,2.779,1,3,1.356,1.356,2.178,1,3,3.225,3.225,4.7,1,1,3.984,3.984,5.984,1,1,4.173,4.173,5.778,1,2,NA,NA,NA,NA,NA,4.801,4.801,7.321,1,2,6.829,6.829,9.567,1,2,4.486,5.078,6.031,2,2,4.935,4.935,8.315,1,2,4.005,4.005,5.327,1,7,3,"Constitution",1,2,"no comments",3,2,80,80
2015-02-04 22:49:00,2015-02-04 22:55:00,1,0,0,6.505,0,1,1,NA,NA,NA,NA,52,24.099,24.099,25.22,1,2,4.691,4.691,7.84,1,1,9.808,9.808,11.086,1,1,2.817,2.817,3.931,1,1,0,0,15.265,0,-99,9.577,9.577,10.851,1,1,4.213,4.213,5.666,1,1,3.599,3.599,4.735,1,1,6.045,6.045,7.303,1,2,7.128,7.128,8.237,1,1,13.42,14.524,19.54,2,0,0,0,0,0,0,0,0,0,0,1,1,7.564,7.564,8.671,1,1,4.698,4.698,6.055,1,2,8.849,8.849,10.182,1,2,3.033,3.033,4.458,1,1,6.207,6.207,8.136,1,1,5.083,5.083,6.212,1,1,7.699,7.699,8.984,1,1,3.611,3.611,5.324,1,1,NA,NA,NA,NA,NA,12.127,12.127,19.534,1,2,7.464,7.464,8.594,1,2,7.727,7.727,9.02,1,2,13.399,13.399,19.501,1,5,3,"Libertarian",1,3,"",6,2,51,51
2015-02-04 23:24:00,2015-02-04 23:28:00,1,0,0,1.772,0,1,1,NA,NA,NA,NA,47,5.078,5.078,6.94,1,3,8.865,8.865,9.583,1,3,8.482,8.482,9.255,1,3,3.66,3.66,4.586,1,2,0,0,8.324,0,-99,7.846,7.846,8.772,1,3,4.254,4.254,5.259,1,3,7.072,7.072,8.409,1,1,3.027,3.027,4.344,1,3,5.324,5.324,6.01,1,3,11.36,21.688,24.126,3,0,0,0,0,0,0,0,0,0,0,1,1,6.804,6.804,7.601,1,3,2.706,2.706,3.623,1,3,3.665,3.665,4.692,1,1,4.089,4.089,4.959,1,2,4.241,5.689,6.919,2,1,6.769,6.769,7.494,1,3,10.118,10.118,10.988,1,1,4.35,4.35,5.82,1,1,NA,NA,NA,NA,NA,6.396,6.396,7.433,1,2,5.272,5.272,6.069,1,2,7.703,7.703,8.456,1,1,9.924,9.924,10.739,1,7,3,"none",2,4,"",4,1,50,50
2015-02-04 22:09:00,2015-02-04 22:13:00,1,0,0,5.851,0,1,1,NA,NA,NA,NA,35,3.971,3.971,4.785,1,1,8.789,8.789,9.676,1,1,3.86,3.86,5.039,1,1,2.495,2.495,3.361,1,1,0,0,12.004,0,-99,10.097,10.097,11.085,1,1,4.417,4.417,5.551,1,1,3.528,3.528,4.402,1,1,6.521,6.521,7.456,1,2,3.775,3.775,4.622,1,1,16.948,17.475,18.379,2,0,0,0,0,0,0,0,0,0,0,1,1,3.295,3.295,4.429,1,1,2.569,6.469,6.927,3,1,2.297,2.297,3.154,1,1,1.501,1.501,2.369,1,1,2.936,4.242,5.264,2,1,3.678,3.678,4.754,1,1,6.274,6.274,7.625,1,1,2.696,2.696,4.636,1,1,NA,NA,NA,NA,NA,4.208,4.208,5.2,1,1,4.411,4.411,5.329,1,1,4.602,4.602,6.009,1,1,7.079,7.079,7.947,1,5,1,"",1,4,"No comments ",4,1,41,10
2015-02-04 23:59:00,2015-02-05 00:02:00,1,0,0,1.742,0,1,1,NA,NA,NA,NA,22,3.684,3.684,7.833,1,1,3.137,3.728,4.427,2,1,3.221,3.221,6.71,1,1,2.676,2.676,3.441,1,1,0,0,9.985,0,-99,7.981,7.981,9.195,1,1,4.895,4.895,6.492,1,3,2.576,2.576,3.076,1,3,2.92,4.704,6.55,2,3,7.757,7.757,8.357,1,3,19.41,19.769,20.737,2,0,0,0,0,0,0,0,0,0,0,1,1,4.949,4.949,5.568,1,1,4.411,4.411,5.274,1,1,1.275,1.275,1.993,1,1,1.367,1.367,1.95,1,1,3.71,3.71,4.826,1,1,5.903,5.903,6.603,1,2,10.135,10.135,10.802,1,1,2.463,2.463,3.881,1,1,NA,NA,NA,NA,NA,7.105,7.105,7.791,1,1,4.208,4.208,4.772,1,1,5.629,5.629,6.879,1,1,3.74,4.574,6.742,3,3,1,"",1,3,"",3,1,30,10
2015-02-04 23:38:00,2015-02-04 23:43:00,1,0,0,11.205,0,1,1,NA,NA,NA,NA,33,7.346,7.346,9.197,1,1,5.417,5.417,10.054,1,1,4.041,4.041,7.848,1,1,3.118,3.118,4.096,1,1,0,0,18.827,0,-99,11.051,11.051,14.632,1,1,7.003,7.003,10.104,1,1,7.576,7.576,9.221,1,1,7.247,7.247,8.772,1,1,6.175,6.175,7.706,1,1,17.485,17.965,24.787,2,0,0,0,0,0,0,0,0,0,0,1,1,4.371,4.371,5.92,1,1,3.318,3.318,4.948,1,1,4.673,4.673,5.892,1,2,2.282,2.282,3.409,1,1,5.686,5.686,8.66,1,1,5.419,5.419,7.115,1,3,7.218,7.218,8.734,1,1,2.741,7.876,11.7,2,3,NA,NA,NA,NA,NA,7.464,7.464,8.9,1,3,5.533,5.533,7.242,1,3,5.641,5.641,8.046,1,1,6.58,6.58,10.154,1,3,1,"",2,3,"Thank you for the opportunity to participate  ",5,1,15,10
2015-02-05 00:21:00,2015-02-05 00:25:00,1,0,0,5.125,0,1,1,NA,NA,NA,NA,30,5.153,5.153,7.33,1,3,4.248,4.248,9.095,1,1,3.659,3.659,6.1,1,1,2.587,2.587,3.32,1,1,0,0,5.68,0,-99,4.251,4.251,9.642,1,1,6.415,6.415,7.732,1,1,2.532,3.768,4.598,2,1,3.527,3.527,5.866,1,1,6.794,6.794,7.637,1,1,11.847,12.473,18.246,2,0,0,0,0,0,0,0,0,0,0,1,1,3.66,3.66,5.79,1,1,5.003,5.003,6.732,1,1,3.273,5.854,6.486,3,1,1.881,1.881,2.827,1,1,3.899,3.899,4.94,1,1,4.707,4.707,6.612,1,3,5.847,5.847,6.756,1,1,3.805,3.805,4.855,1,3,NA,NA,NA,NA,NA,20.669,26.974,29.94,2,2,4.621,4.621,5.601,1,2,7.839,7.839,10.871,1,1,6.076,6.076,7.409,1,2,3,"Independent",1,3,"",4,1,19,0
2015-02-04 22:23:00,2015-02-04 22:27:00,1,0,0,0.91,0,1,1,NA,NA,NA,NA,27,2.729,2.729,3.141,1,1,2.485,2.485,4.411,1,1,2.546,2.546,3.635,1,1,2.103,2.103,2.508,1,1,0,0,3.624,0,-99,9.522,15.069,15.621,4,3,5.614,9.908,10.183,3,1,1.478,1.478,3.579,1,1,0.658,2.897,3.294,2,2,2.468,2.468,4.911,1,1,6.555,11.667,14.604,3,0,0,0,0,0,0,0,0,0,0,1,1,1.696,1.696,3.22,1,1,1.481,2.413,5.019,2,2,6.639,6.639,7.407,1,1,1.176,1.176,1.673,1,1,1.347,1.347,2.032,1,1,4.497,4.497,4.899,1,3,6.234,6.234,7.756,1,1,2.408,2.408,3.997,1,1,NA,NA,NA,NA,NA,8.423,8.423,12.791,1,1,2.078,2.078,3.144,1,1,6.176,9.371,10.765,2,1,23.979,23.979,25.292,1,4,1,"",1,3,"",4,1,50,50
2015-02-04 22:15:00,2015-02-04 22:19:00,1,0,0,2.627,0,1,1,NA,NA,NA,NA,24,6.02,6.02,7.282,1,1,4.837,4.837,10.45,1,1,4.51,4.51,5.806,1,1,1.712,2.469,3.393,2,1,0,0,6.583,0,-99,4.254,4.254,12.038,1,1,6.513,14.671,16.4,2,1,2.065,2.812,4.044,2,1,3.099,3.099,4.314,1,2,1.701,1.701,2.901,1,3,8.512,9.711,12.385,2,0,0,0,0,0,0,0,0,0,0,1,1,1.416,2.19,2.851,2,3,0.974,3.075,3.839,2,1,0.901,1.653,2.202,2,2,0.797,1.546,2.181,2,1,1.74,3.332,4.337,2,3,1.582,3.008,4.102,2,2,5.495,5.495,6.538,1,1,2.297,4.663,5.669,4,1,NA,NA,NA,NA,NA,1.961,3.669,4.756,3,2,1.777,1.777,2.83,1,3,1.185,1.185,2.272,1,3,6.46,6.46,9.65,1,2,3,"libertarian",1,4,"",4,1,26,25
2015-02-04 22:56:00,2015-02-04 23:00:00,1,0,0,3.703,0,1,1,NA,NA,NA,NA,29,4.116,7.813,9.279,2,3,4.918,4.918,5.789,1,1,3.41,3.41,6.259,1,1,2.199,2.199,3.458,1,1,0,0,11.185,0,-99,6.318,6.318,8.859,1,1,4.289,4.289,7.905,1,1,2.085,2.085,4.111,1,1,5.066,5.066,6.949,1,2,3.282,3.282,4.645,1,1,13.621,14.685,17.034,2,0,0,0,0,0,0,0,0,0,0,1,1,2.799,2.799,5.003,1,1,2.978,5.466,8.264,2,1,5.069,5.069,8.651,1,2,2.627,2.627,3.879,1,1,3.35,3.35,4.43,1,1,3.548,9.253,11.505,4,2,8.765,8.765,10.549,1,1,5.26,5.26,6.018,1,3,NA,NA,NA,NA,NA,6.501,6.501,12.068,1,2,4.897,5.921,6.731,2,2,5.027,5.027,6.935,1,1,7.656,7.656,12,1,2,1,"",1,5,"",4,1,37,22
2015-02-05 00:16:00,2015-02-05 00:20:00,1,0,0,2.262,0,1,1,NA,NA,NA,NA,26,5.271,5.271,7.262,1,1,6.307,6.307,8.676,1,1,6.689,6.689,8.266,1,1,2.612,2.612,3.487,1,1,0,0,13.161,0,-99,6.556,6.556,7.959,1,1,3.807,3.807,4.818,1,1,2.948,2.948,4.155,1,1,3.503,3.503,4.652,1,2,5.946,5.946,6.869,1,3,13.593,14.155,16.978,2,0,0,0,0,0,0,0,0,0,0,1,1,4.465,4.465,5.738,1,1,3.227,3.227,4.252,1,2,2.285,2.285,3.168,1,1,1.756,1.756,3.014,1,1,2.884,2.884,4.378,1,1,4.253,4.253,5.379,1,2,9.383,9.383,10.819,1,1,2.733,2.733,3.841,1,3,NA,NA,NA,NA,NA,7.807,7.807,9.023,1,2,6.141,6.141,7.552,1,2,4.442,4.442,6.045,1,1,10.719,13.596,14.633,2,3,1,"",2,4,"",4,1,39,30
2015-02-04 22:21:00,2015-02-04 22:25:00,1,0,0,3.75,0,1,1,NA,NA,NA,NA,29,9.752,9.752,11.117,1,1,11.245,11.245,14.205,1,1,5.031,5.031,6.369,1,1,5.792,5.792,6.663,1,1,0,0,9.475,0,-99,6.818,6.848,9.441,2,1,2.063,4.035,5.496,3,1,1.687,1.687,2.615,1,1,3.021,3.021,4.503,1,1,4.895,4.895,5.761,1,1,11.775,12.536,16.331,2,0,0,0,0,0,0,0,0,0,0,1,1,3.713,3.713,4.732,1,1,3.371,3.414,4.837,2,1,4.088,4.088,5.608,1,1,1.942,1.942,2.705,1,1,2.629,2.698,3.972,2,1,5.258,6.474,9.039,2,2,10.293,10.763,11.612,2,1,3.399,3.399,4.45,1,1,NA,NA,NA,NA,NA,8.592,8.592,9.415,1,3,4.165,4.165,5.252,1,3,7.49,7.49,8.294,1,3,7.613,7.613,8.585,1,4,1,"",1,4,"",4,2,39,40
2015-02-04 23:53:00,2015-02-05 00:05:00,1,0,0,477.265,0,1,1,NA,NA,NA,NA,32,4.208,5.234,5.66,2,1,3.048,3.599,4.386,2,1,2.125,2.125,3.959,1,1,1.485,1.992,2.25,2,1,0,0,4.563,0,-99,16.846,16.846,21.537,1,1,3.808,3.808,4.683,1,1,2.998,2.998,4.011,1,1,4.415,4.415,5.061,1,1,5.597,5.597,8.342,1,2,8.922,9.384,13.268,2,0,0,0,0,0,0,0,0,0,0,1,1,4.39,4.39,5.999,1,1,5.362,5.362,6.196,1,1,2.091,2.091,4.843,1,2,1.191,1.191,1.923,1,1,3.149,3.149,3.983,1,1,6.85,7.819,8.678,2,3,7.627,7.627,8.474,1,1,2.732,2.732,3.923,1,2,NA,NA,NA,NA,NA,6.937,6.937,8.481,1,1,3.264,3.264,4.546,1,1,5.569,5.569,6.601,1,1,7.261,7.261,8.367,1,1,1,"",1,4,NA,12,1,12,52
2015-02-05 00:39:00,2015-02-05 00:45:00,1,0,0,22.193,0,1,1,NA,NA,NA,NA,52,10.681,10.681,11.633,1,1,6.121,6.121,8.105,1,1,8.289,8.289,9.377,1,1,3.39,3.39,4.436,1,1,0,0,20.096,0,-99,23.347,23.347,25.707,1,1,5.196,5.196,8.404,1,1,3.74,3.74,5.3,1,1,5.991,5.991,6.998,1,2,5.623,5.623,6.553,1,1,11.865,12.409,21.362,2,0,0,0,0,0,0,0,0,0,0,1,1,3.423,3.423,4.384,1,1,6.173,6.173,7.152,1,2,3.635,3.635,5.243,1,1,2.961,2.961,4.314,1,1,3.631,3.631,5.079,1,1,5.899,13.939,15.251,2,3,8.3,8.3,9.611,1,1,14.675,22.042,23.226,2,3,NA,NA,NA,NA,NA,15.138,15.138,16.058,1,1,15.99,15.99,16.894,1,1,6.839,6.839,7.953,1,1,15.229,15.229,16.245,1,5,1,"",2,4,"no comments",6,1,10,10
2015-02-04 23:27:00,2015-02-04 23:33:00,1,0,0,2.39,0,1,1,NA,NA,NA,NA,27,55.615,55.615,59.846,1,1,6.123,6.123,7.034,1,1,4.317,4.317,6.019,1,1,4.211,4.825,5.719,2,1,0,0,18.473,0,-99,16.438,16.438,20.071,1,1,9.525,9.525,10.678,1,1,4.452,5.192,5.579,2,1,8.03,8.03,8.797,1,1,22.781,22.781,23.413,1,1,8.741,9.315,10.498,2,0,0,0,0,0,0,0,0,0,0,1,1,4.323,4.323,5.054,1,1,2.508,2.508,3.914,1,1,3.184,3.184,3.993,1,1,3.683,3.683,4.584,1,1,3.647,3.647,5.513,1,1,7.327,7.903,8.79,2,3,11.542,11.542,12.599,1,1,7.676,8.757,9.325,2,3,NA,NA,NA,NA,NA,13.214,13.214,14.138,1,1,10.766,10.766,11.964,1,1,9.048,9.048,10.127,1,1,13.177,13.177,14.071,1,4,1,"",1,3,"",6,1,36,18
2015-02-04 22:13:00,2015-02-04 22:20:00,1,0,0,10.894,0,1,1,NA,NA,NA,NA,56,30.905,30.905,32.454,1,1,7.287,7.287,8.47,1,1,7.335,7.335,8.866,1,2,20.204,20.204,21.616,1,1,0,0,16.433,0,-99,5.598,5.598,6.745,1,1,5.087,5.087,6.623,1,1,4.03,4.03,5.022,1,1,7.215,7.215,8.702,1,3,3.947,3.947,5.426,1,1,14.855,16,17.341,2,0,0,0,0,0,0,0,0,0,0,1,1,3.491,3.491,4.785,1,1,4.805,4.805,6.076,1,2,3.57,3.57,4.646,1,1,2.589,2.589,3.782,1,1,4.347,4.347,5.654,1,1,5.604,5.604,40.214,1,2,8.373,8.373,9.391,1,1,4.923,4.923,5.909,1,1,NA,NA,NA,NA,NA,20.018,20.018,22.197,1,2,5.904,5.904,7.151,1,2,14.741,14.741,16.043,1,3,35.221,35.221,37.3,1,5,1,"",2,3,"none",7,1,44,12
2015-02-05 00:17:00,2015-02-05 00:19:00,1,0,0,0.946,0,1,1,NA,NA,NA,NA,26,2.939,2.939,3.747,1,3,1.06,2.069,4.757,2,1,0.986,0.986,3.027,1,1,1.299,1.299,2.012,1,1,3.698,3.698,4.299,1,-99,1.167,8.911,14.641,2,1,1.582,2.462,4.886,3,1,0.786,1.682,2.507,2,1,1.974,1.974,2.502,1,2,1.454,1.454,3.161,1,1,5.614,6.094,6.903,2,0,0,0,0,0,0,0,0,0,0,1,1,1.698,1.698,2.467,1,1,1.391,1.391,2.52,1,2,0.692,0.692,1.574,1,2,0.953,1.433,1.89,2,1,1.915,1.915,3.323,1,1,1.404,7.18,7.685,4,3,3.243,3.243,3.811,1,1,4.202,4.57,5.299,2,1,NA,NA,NA,NA,NA,5.544,5.544,6.824,1,2,0.818,3.067,3.62,3,3,0.85,3.818,4.443,4,3,2.5,5.388,5.717,4,5,1,"",1,3,"",2,2,7,28
2015-02-04 23:18:00,2015-02-04 23:22:00,1,0,0,13.674,0,1,1,NA,NA,NA,NA,24,4.235,4.235,8.447,1,1,6.07,6.07,8.127,1,1,2.832,2.832,6.773,1,1,3.08,3.08,4.373,1,1,0,0,10.012,0,-99,12.64,12.64,24.158,1,1,9.591,9.591,11.292,1,1,2.078,2.078,2.882,1,1,3.124,3.124,3.948,1,2,4.783,4.783,5.635,1,1,7.009,7.409,12.196,2,0,0,0,0,0,0,0,0,0,0,1,1,3.17,3.17,3.922,1,1,6.327,6.327,7.367,1,1,2.899,3.661,4.167,2,2,5.29,5.29,5.895,1,2,2.625,2.625,3.186,1,1,20.733,20.733,21.461,1,3,4.235,4.235,5.656,1,1,3.132,3.132,3.87,1,1,NA,NA,NA,NA,NA,6.923,6.923,7.661,1,3,1.079,1.079,4.413,1,3,10.24,10.24,11.086,1,1,3.515,5.234,6.167,2,2,1,"",1,4,"",4,1,26,17
2015-02-04 23:53:00,2015-02-04 23:55:00,1,0,0,2.199,0,1,1,NA,NA,NA,NA,27,2.277,2.277,2.836,1,1,1.961,1.961,2.495,1,1,1.931,3.162,3.881,2,2,1.015,1.015,1.524,1,1,0,0,4.729,0,-99,1.065,1.065,1.531,1,2,0.733,0.733,1.216,1,2,0.647,0.647,1.112,1,2,0.553,0.553,1.078,1,1,0.656,0.656,1.146,1,1,7.913,8.444,9.138,2,0,0,0,0,0,0,0,0,0,0,1,1,1.046,1.486,2.036,2,2,0.7,1.134,1.869,2,2,0.651,0.651,1.119,1,1,0.599,1.025,2.258,2,2,0.47,0.47,1.018,1,1,0.67,0.67,1.174,1,2,1.939,2.784,3.276,2,1,0.875,0.875,2.197,1,2,NA,NA,NA,NA,NA,0.792,0.792,1.31,1,1,1.016,1.016,1.485,1,2,0.721,0.721,1.387,1,2,0.935,0.935,2.367,1,3,2,"",1,2,"",2,1,52,47
2015-02-05 00:58:00,2015-02-05 01:04:00,1,0,0,10.763,0,1,1,NA,NA,NA,NA,28,17.256,17.256,18.776,1,1,6.704,6.704,8.94,1,1,59.522,59.522,60.95,1,1,3.154,3.154,4.377,1,1,0,0,38.276,0,-99,15.416,15.416,16.595,1,1,7.236,7.236,8.283,1,3,10.117,10.117,11.193,1,1,5.029,5.029,6.342,1,1,7.822,7.822,8.908,1,3,17.531,18.672,19.979,2,0,0,0,0,0,0,0,0,0,0,1,1,7.188,7.188,8.421,1,1,5.104,5.104,6.216,1,1,2.131,2.131,3.14,1,1,1.598,1.598,2.776,1,1,7.328,7.328,8.461,1,1,5.997,5.997,6.944,1,2,11.485,11.485,14.263,1,1,3.81,3.81,6.905,1,1,NA,NA,NA,NA,NA,16.807,16.807,17.917,1,3,5.519,5.519,6.861,1,3,5.848,5.848,9.262,1,1,15.964,15.964,17.572,1,3,1,"",1,4,"",6,1,13,56
2015-02-04 22:34:00,2015-02-04 22:43:00,1,0,0,4.246,0,1,1,NA,NA,NA,NA,24,4.623,4.623,5.073,1,3,8.793,17.511,18.172,3,1,3.192,3.192,3.747,1,2,2.686,3.337,3.871,2,1,0,0,10.242,0,-99,7.914,8.645,9.015,2,1,6.004,6.004,6.763,1,1,3.239,3.913,4.468,2,1,5.139,5.139,5.877,1,2,214.495,214.495,222.301,1,1,7.803,8.173,9.04,2,0,0,0,0,0,0,0,0,0,0,1,1,4.339,5.343,6.011,2,1,5.223,5.223,5.996,1,2,1.811,5.095,5.785,3,1,1.188,1.188,1.884,1,1,2.137,2.137,5.155,1,1,6.685,6.685,7.449,1,3,16.236,25.579,26.474,2,1,7.726,7.726,9.134,1,1,NA,NA,NA,NA,NA,13.931,15.145,15.839,2,2,5.237,5.237,6.6,1,2,4.361,14.123,14.922,2,3,9.02,9.02,9.73,1,4,3,"None",1,3,"Global warming cause by humans is a scientific fact  I understand people have opinions  but having the only two options both be opinion based is promoting the idea that there is a debate about it ",9,2,50,50
2015-02-04 22:18:00,2015-02-04 22:23:00,1,0,0,15.754,0,1,1,NA,NA,NA,NA,26,6.407,6.407,8.402,1,3,6.501,6.501,7.581,1,1,5.613,5.613,6.851,1,1,2.95,2.95,4.228,1,1,0,0,13.986,0,-99,5.439,5.439,9.771,1,1,4.494,4.494,5.854,1,1,3.168,3.168,4.448,1,1,2.642,2.642,3.736,1,2,4.038,4.038,5.143,1,1,11.601,12.192,24.617,2,0,0,0,0,0,0,0,0,0,0,1,1,2.827,2.827,3.913,1,1,2.937,2.937,4.106,1,1,2.537,2.537,3.663,1,1,2.41,2.41,4.051,1,2,1.977,1.977,3.92,1,1,4.25,4.25,5.628,1,3,4.286,4.286,20.894,1,1,3.482,3.482,4.653,1,1,NA,NA,NA,NA,NA,7.884,7.884,9.111,1,3,2.523,2.523,4.124,1,3,20.751,20.751,22.193,1,3,11.542,11.542,14.533,1,2,3,"I have no party affiliation or preference ",2,3,"",5,2,18,50
